Timestamp (seconds),Distance (mm),Button Pressed
1739144251.986,1097,False
1739144252.288,1097,False
1739144252.591,1097,False
1739144252.893,1097,False
1739144253.195,1097,False
1739144253.497,1097,False
1739144253.799,1097,False
1739144254.101,1097,False
1739144254.404,1097,False
1739144254.706,1097,False
1739144255.008,1097,False
1739144255.521,1097,False
1739144255.823,1097,False
1739144256.125,1097,False
1739144256.427,1097,False
1739144256.729,1097,False
1739144257.031,1097,False
1739144257.334,1097,False
1739144257.636,1097,False
1739144257.938,1097,False
1739144258.240,1097,False
1739144258.542,1097,False
1739144258.844,1101,False
1739144259.146,1101,False
1739144259.448,1101,False
1739144259.751,1101,False
1739144260.053,1101,False
1739144260.355,1101,False
1739144260.657,1101,False
1739144260.959,1101,False
1739144261.261,1101,False
1739144261.563,1101,False
1739144261.866,1101,False
1739144262.168,1101,False
1739144262.470,1101,False
1739144262.772,1101,False
1739144263.074,1101,False
1739144263.376,1101,False
1739144263.678,1101,False
1739144263.980,1101,False
1739144264.283,1100,False
1739144264.585,1100,False
1739144264.887,1100,False
1739144265.189,1100,False
1739144265.491,1100,False
1739144265.793,1100,False
1739144266.095,1096,False
1739144266.397,1096,False
1739144266.699,1096,False
1739144267.002,1092,False
1739144267.304,1092,False
1739144267.606,1087,False
1739144267.908,1087,False
1739144268.210,1087,False
1739144268.512,1087,False
1739144268.814,1087,False
1739144269.117,1087,False
1739144269.419,1087,False
1739144269.721,1087,False
1739144270.023,1087,False
1739144270.325,1087,False
1739144270.627,1087,False
1739144270.929,1087,False
1739144271.231,1087,False
1739144271.534,1091,False
1739144271.836,1091,False
1739144272.138,1091,False
1739144272.440,1091,False
1739144272.742,1091,False
1739144273.044,1091,False
1739144273.346,1091,False
1739144273.648,1091,False
1739144273.950,1091,False
1739144274.253,1091,False
1739144274.555,1091,False
1739144274.858,1091,False
1739144275.160,1091,False
1739144275.463,1091,False
1739144275.765,1091,False
1739144276.067,1091,False
1739144276.369,1091,False
1739144276.671,1087,False
1739144276.973,1087,False
1739144277.276,1091,False
1739144277.578,1091,False
1739144277.880,1091,False
1739144278.182,1091,False
1739144278.484,1091,False
1739144278.786,1091,False
1739144279.088,1091,False
1739144279.390,1091,False
1739144279.693,1091,False
1739144279.995,1091,False
1739144280.297,1095,False
1739144280.599,1095,False
1739144280.901,1095,False
1739144281.203,1095,False
1739144281.505,1095,False
1739144281.807,1091,False
1739144282.110,1091,False
1739144282.412,1091,False
1739144282.714,1091,False
1739144283.016,1091,False
1739144283.318,1091,False
1739144283.620,1091,False
1739144283.922,1091,False
1739144284.225,1091,False
1739144284.527,1091,False
1739144284.829,1091,False
1739144285.131,1091,False
1739144285.433,1091,False
1739144285.735,1091,False
1739144286.038,1091,False
1739144286.340,1091,False
1739144286.642,1091,False
1739144286.944,1091,False
1739144287.246,1095,False
1739144287.548,1095,False
1739144287.850,1095,False
1739144288.152,1095,False
1739144288.455,1095,False
1739144288.757,1092,False
1739144289.059,1092,False
1739144289.361,1096,False
1739144289.663,1096,False
1739144289.965,1096,False
1739144290.267,1096,False
1739144290.570,1096,False
1739144290.872,1096,False
1739144291.174,1092,False
1739144291.476,1092,False
1739144291.778,1092,False
1739144292.080,1092,False
1739144292.382,1092,False
1739144292.684,1092,False
1739144292.987,1087,False
1739144293.289,1092,False
1739144293.591,1092,False
1739144293.893,1095,False
1739144294.195,1096,False
1739144294.497,1096,False
1739144294.800,1091,False
1739144295.102,1091,False
1739144295.404,1091,False
1739144295.706,1091,False
1739144296.008,1091,False
1739144296.311,1091,False
1739144296.613,1091,False
1739144296.915,1091,False
1739144297.217,1091,False
1739144297.519,1091,False
1739144297.821,1095,False
1739144298.123,1095,False
1739144298.426,1091,False
1739144298.728,1091,False
1739144299.030,1091,False
1739144299.332,1091,False
1739144299.634,1095,False
1739144299.936,1091,False
1739144300.239,1091,False
1739144300.541,1091,False
1739144300.843,1091,False
1739144301.145,1091,False
1739144301.447,1095,False
1739144301.749,1095,False
1739144302.051,1095,False
1739144302.354,1095,False
1739144302.656,1095,False
1739144302.958,1095,False
1739144303.260,1095,False
1739144303.562,1095,False
1739144303.864,1091,False
1739144304.167,1091,False
1739144304.469,1091,False
1739144304.771,1095,False
1739144305.073,1095,False
1739144305.375,1095,False
1739144305.677,1091,False
1739144305.980,1091,False
1739144306.282,1091,False
1739144306.584,1091,False
1739144306.886,1091,False
1739144307.188,1091,False
1739144307.490,1091,False
1739144307.792,1091,False
1739144308.095,1091,False
1739144308.397,1091,False
1739144308.699,1095,False
1739144309.001,1095,False
1739144309.303,1095,False
1739144309.606,1095,False
1739144309.908,1091,False
1739144310.210,1091,False
1739144310.512,1095,False
1739144310.814,1095,False
1739144311.116,1095,False
1739144311.418,1095,False
1739144311.721,1095,False
1739144312.023,1091,False
1739144312.325,1091,False
1739144312.627,1091,False
1739144312.929,1091,False
1739144313.231,1095,False
1739144313.533,1095,False
1739144313.835,1091,False
1739144314.138,1091,False
1739144314.440,1091,False
1739144314.742,1091,False
1739144315.044,1091,False
1739144315.346,1091,False
1739144315.649,1095,False
1739144315.951,1091,False
1739144316.253,1091,False
1739144316.555,1095,False
1739144316.857,1095,False
1739144317.159,1095,False
1739144317.461,1095,False
1739144317.764,1091,False
1739144318.066,1091,False
1739144318.368,1087,False
1739144318.670,1086,False
1739144318.972,1086,False
1739144319.274,1086,False
1739144319.576,1087,False
1739144319.879,1086,False
1739144320.181,1087,False
1739144320.483,1091,False
1739144320.785,1091,False
1739144321.088,1091,False
1739144321.390,1091,False
1739144321.692,1091,False
1739144321.994,1091,False
1739144322.296,1091,False
1739144322.598,1091,False
1739144322.900,1095,False
1739144323.203,1095,False
1739144323.505,1099,False
1739144323.807,1099,False
1739144324.109,1099,False
1739144324.411,1099,False
1739144324.714,1096,False
1739144325.016,1097,False
1739144325.318,1096,False
1739144325.620,1093,False
1739144325.922,881,False
1739144326.224,1093,False
1739144326.527,1093,False
1739144326.829,1089,False
1739144327.131,1089,False
1739144327.433,1089,False
1739144327.736,1093,False
1739144328.038,1093,False
1739144328.340,1093,False
1739144328.642,1093,False
1739144328.945,1089,False
1739144329.247,1093,False
1739144329.549,1093,False
1739144329.851,1093,False
1739144330.153,1093,False
1739144330.456,1093,False
1739144330.758,1093,False
1739144331.060,1093,False
1739144332.085,1093,False
1739144332.388,1093,False
1739144332.690,1092,False
1739144332.992,1092,False
1739144333.294,1092,False
1739144333.597,1092,False
1739144333.899,1092,False
1739144334.201,1092,False
1739144334.503,1092,False
1739144334.806,1092,False
1739144335.108,1092,False
1739144335.410,1092,False
1739144335.712,1097,False
1739144336.015,1092,False
1739144336.317,886,False
1739144336.619,1101,False
1739144336.922,1097,False
1739144337.224,1097,False
1739144337.526,1097,False
1739144337.829,1097,False
1739144338.131,1096,False
1739144338.433,1092,False
1739144338.736,1092,False
1739144339.038,1093,False
1739144339.340,1093,False
1739144339.643,1095,False
1739144339.945,1096,False
1739144340.247,881,False
1739144340.550,1108,False
1739144340.852,1117,False
1739144341.154,1117,False
1739144341.457,1121,False
1739144341.759,1122,False
1739144342.061,1121,False
1739144342.364,1118,False
1739144342.666,1114,False
1739144342.969,1114,False
1739144343.271,1114,False
1739144343.573,1114,False
1739144343.876,1114,False
1739144344.178,1114,False
1739144344.480,1114,False
1739144344.783,1120,False
1739144345.085,1119,False
1739144345.388,1119,False
1739144345.690,1115,False
1739144345.992,1128,False
1739144346.295,1141,False
1739144346.597,1141,False
1739144346.900,1150,False
1739144347.202,1142,False
1739144347.504,1142,False
1739144347.807,1137,False
1739144348.109,1140,False
1739144348.411,1140,False
1739144348.714,1123,False
1739144349.016,1128,False
1739144349.318,1128,False
1739144349.621,1145,False
1739144349.923,1149,False
1739144350.225,1149,False
1739144350.527,1153,False
1739144350.830,1154,False
1739144351.132,1149,False
1739144351.434,1154,False
1739144351.737,1154,False
1739144352.039,1163,False
1739144352.342,1159,False
1739144352.644,1154,False
1739144352.946,1154,False
1739144353.249,1154,False
1739144353.551,1150,False
1739144353.853,1150,False
1739144354.156,1150,False
1739144354.458,1142,False
1739144354.760,1142,False
1739144355.063,1152,False
1739144355.365,1165,False
1739144355.668,1169,False
1739144355.970,1174,False
1739144356.272,1174,False
1739144356.575,1161,False
1739144356.877,1161,False
1739144357.179,1153,False
1739144357.481,1160,False
1739144357.784,1175,False
1739144358.086,1175,False
1739144358.388,1184,False
1739144358.691,1152,False
1739144358.993,1157,False
1739144359.295,1152,False
1739144359.598,1124,False
1739144359.900,1124,False
1739144360.202,1117,False
1739144360.504,1095,False
1739144360.807,1099,False
1739144361.109,1095,False
1739144361.411,1095,False
1739144361.713,1095,False
1739144362.016,1094,False
1739144362.318,1095,False
1739144362.620,1094,False
1739144362.922,1099,False
1739144363.224,1104,False
1739144363.527,1161,False
1739144363.829,1161,False
1739144364.131,1100,False
1739144364.434,1100,False
1739144364.736,1100,False
1739144365.038,1100,False
1739144365.340,1104,False
1739144365.643,1105,False
1739144365.945,1109,False
1739144366.247,1105,False
1739144366.549,883,False
1739144366.852,883,False
1739144367.154,879,False
1739144367.456,1151,False
1739144367.758,1159,False
1739144368.061,1159,False
1739144368.363,1251,False
1739144368.665,1251,False
1739144368.968,1242,False
1739144369.270,1242,False
1739144369.572,1174,False
1739144369.875,1078,False
1739144370.177,1078,False
1739144370.479,1078,False
1739144370.781,1082,False
1739144371.084,1082,False
1739144371.386,1086,False
1739144371.688,1082,False
1739144371.991,1083,False
1739144372.293,1083,False
1739144372.595,1083,False
1739144372.898,1087,False
1739144373.200,1091,False
1739144373.502,1095,False
1739144373.804,1091,False
1739144374.107,878,False
1739144374.409,1099,False
1739144374.711,1103,False
1739144375.014,877,False
1739144375.316,877,False
1739144375.619,877,False
1739144375.921,877,False
1739144376.224,1098,False
1739144376.526,1098,False
1739144376.828,1098,False
1739144377.131,1098,False
1739144377.433,1089,False
1739144377.736,880,False
1739144378.038,880,False
1739144378.341,880,False
1739144378.643,1102,False
1739144378.946,1143,False
1739144379.248,1151,False
1739144379.551,876,False
1739144379.853,1093,False
1739144380.156,1093,False
1739144380.458,879,False
1739144380.761,879,False
1739144381.063,879,False
1739144381.366,879,False
1739144381.669,879,False
1739144381.971,879,False
1739144382.274,1097,False
1739144382.576,1092,False
1739144382.879,1093,False
1739144383.181,1097,False
1739144383.484,1097,False
1739144383.787,1151,False
1739144384.089,1155,False
1739144384.392,1155,False
1739144384.694,1155,False
1739144384.997,1155,False
1739144385.300,1155,False
1739144385.602,1151,False
1739144385.905,877,False
1739144386.208,877,False
1739144386.510,877,False
1739144386.813,877,False
1739144387.115,877,False
1739144387.418,877,False
1739144387.720,877,False
1739144388.023,877,False
1739144388.326,1148,False
1739144388.628,1148,False
1739144388.931,1241,False
1739144389.233,1156,False
1739144389.536,1144,False
1739144389.839,1148,False
1739144390.141,1144,False
1739144390.444,1144,False
1739144390.746,1165,False
1739144391.049,1165,False
1739144391.352,1094,False
1739144391.654,1094,False
1739144391.957,1094,False
1739144392.259,1094,False
1739144392.562,1093,False
1739144392.864,1084,False
1739144393.167,1088,False
1739144393.470,1093,False
1739144393.772,1166,False
1739144394.075,1087,False
1739144394.377,1092,False
1739144394.680,1104,False
1739144394.982,1156,False
1739144395.285,1160,False
1739144395.588,1156,False
1739144395.890,879,False
1739144396.193,1079,False
1739144396.496,1079,False
1739144396.798,1079,False
1739144397.101,1083,False
1739144397.404,1079,False
1739144397.706,1092,False
1739144398.009,1144,False
1739144398.311,1144,False
1739144398.614,1140,False
1739144398.916,1092,False
1739144399.219,1092,False
1739144399.521,1091,False
1739144399.823,1086,False
1739144400.126,1087,False
1739144400.428,1090,False
1739144400.731,1095,False
1739144401.033,1099,False
1739144401.335,1099,False
1739144401.638,1436,False
1739144401.940,1095,False
1739144402.243,1099,False
1739144402.545,1148,False
1739144402.848,1752,False
1739144403.150,1744,False
1739144403.452,1743,False
1739144403.755,1444,False
1739144404.057,1108,False
1739144404.359,1108,False
1739144404.662,1392,False
1739144404.964,1392,False
1739144405.266,1108,False
1739144405.569,1108,False
1739144405.871,1103,False
1739144406.174,1094,False
1739144406.476,1094,False
1739144406.778,1094,False
1739144407.081,1095,False
1739144409.107,1116,False
1739144409.410,1108,False
1739144409.712,1107,False
1739144410.014,1099,False
1739144410.317,1099,False
1739144410.619,1103,False
1739144410.921,1103,False
1739144411.224,1103,False
1739144411.526,1136,False
1739144411.828,1131,False
1739144412.131,1107,False
1739144412.433,1107,False
1739144412.735,1111,False
1739144413.038,1150,False
1739144413.340,1146,False
1739144413.643,1127,False
1739144413.945,1106,False
1739144414.247,1098,False
1739144414.550,1098,False
1739144414.852,1098,False
1739144415.154,1098,False
1739144415.457,1099,False
1739144415.759,1107,False
1739144416.061,1123,False
1739144416.364,1118,False
1739144416.666,1132,False
1739144416.968,1136,False
1739144417.271,1145,False
1739144417.573,1149,False
1739144417.875,1137,False
1739144418.178,1141,False
1739144418.480,1145,False
1739144418.782,1164,False
1739144419.085,1164,False
1739144419.387,1124,False
1739144419.689,1124,False
1739144419.992,1124,False
1739144420.294,1124,False
1739144420.596,1146,False
1739144420.898,1181,False
1739144421.201,1129,False
1739144421.503,1125,False
1739144421.805,1116,False
1739144422.107,1133,False
1739144422.410,1133,False
1739144422.712,1134,False
1739144423.014,1134,False
1739144423.316,1130,False
1739144423.619,1182,False
1739144423.921,1182,False
1739144424.223,1182,False
1739144424.526,1178,False
1739144424.828,1115,False
1739144425.130,1163,False
1739144425.432,1120,False
1739144425.735,1106,False
1739144426.037,1102,False
1739144426.339,1106,False
1739144426.642,1107,False
1739144426.944,1124,False
1739144427.246,1120,False
1739144427.548,1115,False
1739144427.851,1102,False
1739144428.153,1107,False
1739144428.455,1115,False
1739144428.757,1115,False
1739144429.060,1156,False
1739144429.362,1164,False
1739144429.664,1165,False
1739144429.967,1165,False
1739144430.269,1169,False
1739144430.571,1156,False
1739144430.873,1156,False
1739144431.176,1156,False
1739144431.478,1160,False
1739144431.780,1152,False
1739144432.082,1152,False
1739144432.385,1151,False
1739144432.687,1159,False
1739144432.989,1164,False
1739144433.291,1159,False
1739144433.594,1124,False
1739144433.896,1115,False
1739144434.198,1115,False
1739144434.501,1111,False
1739144434.803,1107,False
1739144435.105,1106,False
1739144435.407,1106,False
1739144435.710,1119,False
1739144436.012,1176,False
1739144436.314,1180,False
1739144436.616,1133,False
1739144436.919,1133,False
1739144437.221,1115,False
1739144437.523,1114,False
1739144437.826,1114,False
1739144438.128,1110,False
1739144438.430,1110,False
1739144438.732,1110,False
1739144439.035,1114,False
1739144439.337,1110,False
1739144439.639,1114,False
1739144439.942,1118,False
1739144440.244,1110,False
1739144440.546,1118,False
1739144440.848,1113,False
1739144441.151,1110,False
1739144441.453,1110,False
1739144441.755,1110,False
1739144442.057,1110,False
1739144442.360,1109,False
1739144442.662,1109,False
1739144442.964,1109,False
1739144443.266,1109,False
1739144443.569,1109,False
1739144443.871,1113,False
1739144444.173,1162,False
1739144444.475,1175,False
1739144444.778,1167,False
1739144445.080,1167,False
1739144446.748,1161,False
1739144447.051,1162,False
1739144447.353,1161,False
1739144447.655,1114,False
1739144447.958,1114,False
1739144448.260,1114,False
1739144448.562,1109,False
1739144448.864,1109,False
1739144449.167,1113,False
1739144449.469,1184,False
1739144449.771,1119,False
1739144450.073,1153,False
1739144450.376,1153,False
1739144450.678,1157,False
1739144450.980,1157,False
1739144451.282,1149,False
1739144451.585,1153,False
1739144451.887,1184,False
1739144452.189,1157,False
1739144452.491,1148,False
1739144452.794,1152,False
1739144453.096,1165,False
1739144453.398,1153,False
1739144453.700,1113,False
1739144454.003,1118,False
1739144454.305,1114,False
1739144454.607,1109,False
1739144454.909,1109,False
1739144455.211,1109,False
1739144455.514,1109,False
1739144455.816,1109,False
1739144456.118,1109,False
1739144456.421,1119,False
1739144456.723,1192,False
1739144457.025,1131,False
1739144457.327,1119,False
1739144457.630,1109,False
1739144457.932,1144,False
1739144458.234,1109,False
1739144458.536,1108,False
1739144458.838,1109,False
1739144459.141,1104,False
1739144459.443,1108,False
1739144459.745,1113,False
1739144460.047,1113,False
1739144460.350,1109,False
1739144460.652,1108,False
1739144460.954,1109,False
1739144461.256,1109,False
1739144461.558,1114,False
1739144461.861,1114,False
1739144462.163,1109,False
1739144462.465,1110,False
1739144462.768,1109,False
1739144463.070,1109,False
1739144463.372,1109,False
1739144463.674,1113,False
1739144463.977,1114,False
1739144464.279,1114,False
1739144464.581,1114,False
1739144464.883,1114,False
1739144465.186,1114,False
1739144465.488,1144,False
1739144465.790,1145,False
1739144466.092,1145,False
1739144466.394,1131,False
1739144466.697,1131,False
1739144466.999,1128,False
1739144467.301,1132,False
1739144467.603,1115,False
1739144467.906,1132,False
1739144468.208,1135,False
1739144468.510,1140,False
1739144468.812,1144,False
1739144469.115,1135,False
1739144469.417,1153,False
1739144469.719,1153,False
1739144470.021,1153,False
1739144470.324,1153,False
1739144470.626,1131,False
1739144470.928,1154,False
1739144471.230,1132,False
1739144471.533,1132,False
1739144471.835,1154,False
1739144472.137,1154,False
1739144472.439,1123,False
1739144472.742,1122,False
1739144473.044,1113,False
1739144473.346,1122,False
1739144473.649,1113,False
1739144473.951,1117,False
1739144474.253,1147,False
1739144474.555,1113,False
1739144474.858,1134,False
1739144475.160,1138,False
1739144475.462,1151,False
1739144475.764,1148,False
1739144476.067,1138,False
1739144476.369,1152,False
1739144476.671,1149,False
1739144476.973,1152,False
1739144477.276,1152,False
1739144477.578,1153,False
1739144477.881,1158,False
1739144478.184,1158,False
1739144478.486,1149,False
1739144478.788,1141,False
1739144479.090,1145,False
1739144479.393,1387,False
1739144479.695,1168,False
1739144479.997,1299,False
1739144480.299,1299,False
1739144480.602,1189,False
1739144480.904,1185,False
1739144481.206,1185,False
1739144481.509,1163,False
1739144481.811,1163,False
1739144482.113,1168,False
1739144482.415,1168,False
1739144482.718,1172,False
1739144483.020,1167,False
1739144483.322,1168,False
1739144483.625,1180,False
1739144483.927,1163,False
1739144484.229,1167,False
1739144484.531,1163,False
1739144484.834,1180,False
1739144485.136,1163,False
1739144485.438,1180,False
1739144485.740,1193,False
1739144486.043,1167,False
1739144486.345,1155,False
1739144486.647,1146,False
1739144486.950,1135,False
1739144487.252,1135,False
1739144487.554,1127,False
1739144487.856,1130,False
1739144488.159,1135,False
1739144488.461,1135,False
1739144488.763,1182,False
1739144489.066,1178,False
1739144489.368,1182,False
1739144489.670,1148,False
1739144489.972,1130,False
1739144490.275,1148,False
1739144490.577,1148,False
1739144490.879,1199,False
1739144491.182,1393,False
1739144491.484,1199,False
1739144491.786,1194,False
1739144492.088,1194,False
1739144492.391,1173,False
1739144492.693,1182,False
1739144492.995,1177,False
1739144493.298,1132,False
1739144493.600,1136,False
1739144493.902,1168,False
1739144494.205,1172,False
1739144494.507,1172,False
1739144494.809,1172,False
1739144495.111,1168,False
1739144495.414,1164,False
1739144495.716,1316,False
1739144496.018,1173,False
1739144496.321,1168,False
1739144496.623,1182,False
1739144496.925,1173,False
1739144497.228,1165,False
1739144497.530,1156,False
1739144497.832,1156,False
1739144498.134,1156,False
1739144498.437,1165,False
1739144498.739,1312,False
1739144499.041,1185,False
1739144499.344,1177,False
1739144499.646,1173,False
1739144499.948,1172,False
1739144500.251,1185,False
1739144500.553,1181,False
1739144500.855,1163,False
1739144501.157,1172,False
1739144501.460,1168,False
1739144501.762,1186,False
1739144502.064,1168,False
1739144502.367,1164,False
1739144502.669,1168,False
1739144502.971,1164,False
1739144503.274,1307,False
1739144503.576,1193,False
1739144503.878,1181,False
1739144504.181,1172,False
1739144504.483,1172,False
1739144504.785,1163,False
1739144505.088,1171,False
1739144505.390,1163,False
1739144505.692,1185,False
1739144505.995,1185,False
1739144506.297,1186,False
1739144506.599,1186,False
1739144506.902,1181,False
1739144507.204,1147,False
1739144507.506,1144,False
1739144507.808,1127,False
1739144508.111,1139,False
1739144508.413,1148,False
1739144508.716,1222,False
1739144509.018,1226,False
1739144509.320,1172,False
1739144509.622,1172,False
1739144509.925,1167,False
1739144510.227,1167,False
1739144510.529,1163,False
1739144510.832,1163,False
1739144511.134,1163,False
1739144511.436,1163,False
1739144511.739,1163,False
1739144512.041,1172,False
1739144512.343,1168,False
1739144512.645,1159,False
1739144512.948,1159,False
1739144513.250,1159,False
1739144513.552,1159,False
1739144513.855,1147,False
1739144514.157,1147,False
1739144514.459,1147,False
1739144514.761,1147,False
1739144515.064,1147,False
1739144515.366,1144,False
1739144515.668,1143,False
1739144515.971,1139,False
1739144516.273,1144,False
1739144516.575,1148,False
1739144516.878,1140,False
1739144517.180,1148,False
1739144517.482,1144,False
1739144517.785,1137,False
1739144518.087,1173,False
1739144518.389,1172,False
1739144518.692,1173,False
1739144518.994,1172,False
1739144519.296,1159,False
1739144519.599,1172,False
1739144519.901,1172,False
1739144520.203,1167,False
1739144520.505,1167,False
1739144520.808,1162,False
1739144521.110,1161,False
1739144521.412,1158,False
1739144521.714,1168,False
1739144522.017,1185,False
1739144522.319,1188,False
1739144522.621,1172,False
1739144522.923,1163,False
1739144523.226,1155,False
1739144523.528,1176,False
1739144523.830,1172,False
1739144524.132,1185,False
1739144524.435,1185,False
1739144524.737,1180,False
1739144525.039,1181,False
1739144525.341,1171,False
1739144525.644,1180,False
1739144525.946,1176,False
1739144526.248,1176,False
1739144526.551,1176,False
1739144526.853,1162,False
1739144527.155,1166,False
1739144527.457,1166,False
1739144527.760,1180,False
1739144528.062,1185,False
1739144528.364,1188,False
1739144528.666,1188,False
1739144528.969,1192,False
1739144529.271,1192,False
1739144529.573,1197,False
1739144529.875,1181,False
1739144530.178,1189,False
1739144530.480,1198,False
1739144530.782,1198,False
1739144531.084,1203,False
1739144531.387,1198,False
1739144531.689,1198,False
1739144531.991,1198,False
1739144532.294,1190,False
1739144532.596,1182,False
1739144532.898,1182,False
1739144533.200,1190,False
1739144533.503,1203,False
1739144533.805,1172,False
1739144534.107,1154,False
1739144534.409,1163,False
1739144534.712,1167,False
1739144535.014,1163,False
1739144535.316,1162,False
1739144535.618,1149,False
1739144535.921,1158,False
1739144536.223,1153,False
1739144536.525,1158,False
1739144536.828,1193,False
1739144537.130,1189,False
1739144537.432,1188,False
1739144537.735,1181,False
1739144538.037,1181,False
1739144538.339,1177,False
1739144538.641,1189,False
1739144538.944,1189,False
1739144539.246,1112,False
1739144539.548,1116,False
1739144539.850,1116,False
1739144540.153,1163,False
1739144540.455,1188,False
1739144540.757,1185,False
1739144541.060,1180,False
1739144541.362,1180,False
1739144541.664,1162,False
1739144541.966,1162,False
1739144542.269,1166,False
1739144542.571,1232,False
1739144542.873,1232,False
1739144543.175,1192,False
1739144543.478,1192,False
1739144543.780,1198,False
1739144544.082,1177,False
1739144544.385,1181,False
1739144544.687,1181,False
1739144544.989,1177,False
1739144545.291,1177,False
1739144545.593,1307,False
1739144545.896,1315,False
1739144546.198,1122,False
1739144546.500,1162,False
1739144546.802,1162,False
1739144547.105,1188,False
1739144547.407,1170,False
1739144547.709,1162,False
1739144548.012,1196,False
1739144548.314,1197,False
1739144548.616,1201,False
1739144548.918,1201,False
1739144549.221,1162,False
1739144549.523,1162,False
1739144549.825,1175,False
1739144550.127,1174,False
1739144550.430,1174,False
1739144550.732,1169,False
1739144551.034,1132,False
1739144551.336,1132,False
1739144551.639,1132,False
1739144551.941,1132,False
1739144552.243,1132,False
1739144552.546,1133,False
1739144552.848,1165,False
1739144553.150,1157,False
1739144553.452,1145,False
1739144553.755,1145,False
1739144554.057,1158,False
1739144554.359,1185,False
1739144554.661,1185,False
1739144554.964,1138,False
1739144555.266,1138,False
1739144555.568,1181,False
1739144555.870,1173,False
1739144556.173,1146,False
1739144556.475,1147,False
1739144556.777,1146,False
1739144557.079,1137,False
1739144557.382,1137,False
1739144557.684,1137,False
1739144557.986,1142,False
1739144558.288,1137,False
1739144558.591,1129,False
1739144558.893,1142,False
1739144559.195,1129,False
1739144559.498,1133,False
1739144559.800,1191,False
1739144560.102,1191,False
1739144560.404,1212,False
1739144560.707,1224,False
1739144561.009,1174,False
1739144561.311,1170,False
1739144561.613,1166,False
1739144561.915,1237,False
1739144562.218,1237,False
1739144562.520,1174,False
1739144562.822,1304,False
1739144563.125,1178,False
1739144563.427,1190,False
1739144563.729,1190,False
1739144564.032,1182,False
1739144564.334,1182,False
1739144564.636,1190,False
1739144564.939,1317,False
1739144565.241,1129,False
1739144565.543,1165,False
1739144565.845,1165,False
1739144566.148,1170,False
1739144566.450,1174,False
1739144566.752,1165,False
1739144567.054,1128,False
1739144567.357,1128,False
1739144567.659,1124,False
1739144567.961,1115,False
1739144568.264,1115,False
1739144568.566,1116,False
1739144568.868,1169,False
1739144569.171,1236,False
1739144569.473,1236,False
1739144569.775,1308,False
1739144570.078,1173,False
1739144570.380,1161,False
1739144570.682,1162,False
1739144570.984,1125,False
1739144571.287,1297,False
1739144571.589,1154,False
1739144571.891,1154,False
1739144572.194,1150,False
1739144572.496,1154,False
1739144572.798,1150,False
1739144573.100,1141,False
1739144573.403,1149,False
1739144573.705,1145,False
1739144574.007,1149,False
1739144574.309,1162,False
1739144574.612,1413,False
1739144574.914,1413,False
1739144575.216,1765,False
1739144575.519,1175,False
1739144575.821,1158,False
1739144576.123,1158,False
1739144576.426,1170,False
1739144576.728,1158,False
1739144577.030,1157,False
1739144577.333,1161,False
1739144577.635,1158,False
1739144577.937,1119,False
1739144578.239,1219,False
1739144578.542,1223,False
1739144578.844,1169,False
1739144579.146,1169,False
1739144579.449,1152,False
1739144579.751,1138,False
1739144580.053,1104,False
1739144580.355,1113,False
1739144580.658,1104,False
1739144580.960,1113,False
1739144581.262,1160,False
1739144581.565,1151,False
1739144581.867,1164,False
1739144582.169,1147,False
1739144582.472,1139,False
1739144582.774,1143,False
1739144583.076,1143,False
1739144583.379,1119,False
1739144583.681,1179,False
1739144583.983,1175,False
1739144584.286,1149,False
1739144584.588,1175,False
1739144584.890,1179,False
1739144585.193,1179,False
1739144585.495,1157,False
1739144585.797,1175,False
1739144586.100,1237,False
1739144586.402,1384,False
1739144586.704,1305,False
1739144587.006,1161,False
1739144587.309,1157,False
1739144587.611,1152,False
1739144587.913,1165,False
1739144588.216,1165,False
1739144588.518,1152,False
1739144588.820,1152,False
1739144589.123,1151,False
1739144589.425,1151,False
1739144589.727,1174,False
1739144590.030,1152,False
1739144590.332,1109,False
1739144590.634,1109,False
1739144590.936,1109,False
1739144591.239,1153,False
1739144591.541,1179,False
1739144591.843,1109,False
1739144592.146,1109,False
1739144592.448,1109,False
1739144592.750,1105,False
1739144593.052,1110,False
1739144593.355,1114,False
1739144593.657,1309,False
1739144593.959,1161,False
1739144594.262,1183,False
1739144594.564,1152,False
1739144594.866,1109,False
1739144595.169,1152,False
1739144595.471,1187,False
1739144595.773,1152,False
1739144596.075,1144,False
1739144596.378,1144,False
1739144596.680,1144,False
1739144596.983,1152,False
1739144597.285,1309,False
1739144597.587,1309,False
1739144597.889,1160,False
1739144598.192,1164,False
1739144598.494,1199,False
1739144598.796,1190,False
1739144599.099,1190,False
1739144599.401,1190,False
1739144599.703,1152,False
1739144600.005,1152,False
1739144600.308,1152,False
1739144600.610,1170,False
1739144600.912,1156,False
1739144601.215,1249,False
1739144601.517,1249,False
1739144601.819,1304,False
1739144602.121,1304,False
1739144602.424,1156,False
1739144602.726,1144,False
1739144603.028,1161,False
1739144603.331,1161,False
1739144603.633,1161,False
1739144603.935,1161,False
1739144604.237,1157,False
1739144604.540,1157,False
1739144604.842,1157,False
1739144605.144,1153,False
1739144605.447,1153,False
1739144605.749,1149,False
1739144606.051,1153,False
1739144606.353,1165,False
1739144606.656,1245,False
1739144606.958,1162,False
1739144607.260,1166,False
1739144607.562,1167,False
1739144607.865,1162,False
1739144608.167,1142,False
1739144608.469,1142,False
